ProblemCode,ExamType,Title,Description,Difficulty,Status,SolutionLanguage,SolutionCode,OrderIndex,IsExample,TestInput,ExpectedOutput
JAD301,TQC,字串長度與反轉,"輸入一個字串，輸出它的長度以及反轉後的字串。

輸入說明：一行一個字串（不含空白）。
輸出說明：兩行，第一行為「長度: n」，第二行為「反轉: xxx」。",1,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next();
        String reversed = new StringBuilder(s).reverse().toString();
        System.out.println(""長度: "" + s.length());
        System.out.println(""反轉: "" + reversed);
    }
}",1,True,Java,"長度: 4
反轉: avaJ"
JAD302,TQC,大小寫轉換,"輸入一個字串，分別輸出它的全部大寫版本與全部小寫版本。

輸入說明：一行一個字串（不含空白）。
輸出說明：兩行，第一行為「大寫: XXX」，第二行為「小寫: xxx」。",1,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next();
        System.out.println(""大寫: "" + s.toUpperCase());
        System.out.println(""小寫: "" + s.toLowerCase());
    }
}",0,True,HeLLo123,"大寫: HELLO123
小寫: hello123"
JAD302,TQC,大小寫轉換,"輸入一個字串，分別輸出它的全部大寫版本與全部小寫版本。

輸入說明：一行一個字串（不含空白）。
輸出說明：兩行，第一行為「大寫: XXX」，第二行為「小寫: xxx」。",1,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next();
        System.out.println(""大寫: "" + s.toUpperCase());
        System.out.println(""小寫: "" + s.toLowerCase());
    }
}",1,True,JavaTQC,"大寫: JAVATQC
小寫: javatqc"
JAD303,TQC,字元出現次數統計,"輸入一個字串與一個字元，計算該字元在字串中出現的次數。

輸入說明：第一行一個字串（不含空白）；第二行一個字元。
輸出說明：一行，格式為「出現次數: n」。",2,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next();
        char target = sc.next().charAt(0);
        int count = 0;
        for (int i = 0; i < s.length(); i++) {
            if (s.charAt(i) == target) {
                count++;
            }
        }
        System.out.println(""出現次數: "" + count);
    }
}",0,True,"banana
a",出現次數: 3
JAD303,TQC,字元出現次數統計,"輸入一個字串與一個字元，計算該字元在字串中出現的次數。

輸入說明：第一行一個字串（不含空白）；第二行一個字元。
輸出說明：一行，格式為「出現次數: n」。",2,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next();
        char target = sc.next().charAt(0);
        int count = 0;
        for (int i = 0; i < s.length(); i++) {
            if (s.charAt(i) == target) {
                count++;
            }
        }
        System.out.println(""出現次數: "" + count);
    }
}",1,True,"mississippi
s",出現次數: 4
JAD304,TQC,單字反轉但順序不變,"輸入一個以空白分隔多個單字的句子，將每個單字內部反轉，但單字的先後順序保持不變。

輸入說明：一行句子，單字之間以一個空白分隔。
輸出說明：一行，處理後的句子。",2,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String line = sc.nextLine();
        String[] words = line.split("" "");
        StringBuilder sb = new StringBuilder();
        for (int i = 0; i < words.length; i++) {
            sb.append(new StringBuilder(words[i]).reverse());
            if (i < words.length - 1) {
                sb.append(' ');
            }
        }
        System.out.println(sb.toString());
    }
}",0,True,I love Java,I evol avaJ
JAD304,TQC,單字反轉但順序不變,"輸入一個以空白分隔多個單字的句子，將每個單字內部反轉，但單字的先後順序保持不變。

輸入說明：一行句子，單字之間以一個空白分隔。
輸出說明：一行，處理後的句子。",2,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String line = sc.nextLine();
        String[] words = line.split("" "");
        StringBuilder sb = new StringBuilder();
        for (int i = 0; i < words.length; i++) {
            sb.append(new StringBuilder(words[i]).reverse());
            if (i < words.length - 1) {
                sb.append(' ');
            }
        }
        System.out.println(sb.toString());
    }
}",1,True,hello world,olleh dlrow
JAD305,TQC,字串分割與合併,"輸入一行以逗號分隔的整數字串，計算所有數字的總和，並將這些數字以「-」重新組合輸出。

輸入說明：一行，數字以英文逗號「,」分隔，逗號前後無空白。
輸出說明：兩行，第一行為「總和: x」，第二行為「組合: a-b-c...」。",2,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String line = sc.nextLine();
        String[] parts = line.split("","");
        int sum = 0;
        StringBuilder sb = new StringBuilder();
        for (int i = 0; i < parts.length; i++) {
            sum += Integer.parseInt(parts[i]);
            sb.append(parts[i]);
            if (i < parts.length - 1) {
                sb.append('-');
            }
        }
        System.out.println(""總和: "" + sum);
        System.out.println(""組合: "" + sb.toString());
    }
}",0,True,"3,5,2,8","總和: 18
組合: 3-5-2-8"
JAD305,TQC,字串分割與合併,"輸入一行以逗號分隔的整數字串，計算所有數字的總和，並將這些數字以「-」重新組合輸出。

輸入說明：一行，數字以英文逗號「,」分隔，逗號前後無空白。
輸出說明：兩行，第一行為「總和: x」，第二行為「組合: a-b-c...」。",2,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String line = sc.nextLine();
        String[] parts = line.split("","");
        int sum = 0;
        StringBuilder sb = new StringBuilder();
        for (int i = 0; i < parts.length; i++) {
            sum += Integer.parseInt(parts[i]);
            sb.append(parts[i]);
            if (i < parts.length - 1) {
                sb.append('-');
            }
        }
        System.out.println(""總和: "" + sum);
        System.out.println(""組合: "" + sb.toString());
    }
}",1,True,"10,20,30","總和: 60
組合: 10-20-30"
JAD306,TQC,判斷回文（忽略大小寫）,"輸入一個字串，忽略英文字母的大小寫差異，判斷它是否為回文（正讀反讀相同）。

輸入說明：一行一個字串（不含空白）。
輸出說明：一行，若為回文輸出「是回文」，否則輸出「不是回文」。",2,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next().toLowerCase();
        String reversed = new StringBuilder(s).reverse().toString();
        System.out.println(s.equals(reversed) ? ""是回文"" : ""不是回文"");
    }
}",0,True,Level,是回文
JAD306,TQC,判斷回文（忽略大小寫）,"輸入一個字串，忽略英文字母的大小寫差異，判斷它是否為回文（正讀反讀相同）。

輸入說明：一行一個字串（不含空白）。
輸出說明：一行，若為回文輸出「是回文」，否則輸出「不是回文」。",2,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next().toLowerCase();
        String reversed = new StringBuilder(s).reverse().toString();
        System.out.println(s.equals(reversed) ? ""是回文"" : ""不是回文"");
    }
}",1,True,Hello,不是回文
JAD306,TQC,判斷回文（忽略大小寫）,"輸入一個字串，忽略英文字母的大小寫差異，判斷它是否為回文（正讀反讀相同）。

輸入說明：一行一個字串（不含空白）。
輸出說明：一行，若為回文輸出「是回文」，否則輸出「不是回文」。",2,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next().toLowerCase();
        String reversed = new StringBuilder(s).reverse().toString();
        System.out.println(s.equals(reversed) ? ""是回文"" : ""不是回文"");
    }
}",2,True,RaceCar,是回文
JAD307,TQC,字串取代,"輸入一個字串，以及要被取代的目標子字串與替換後的字串，將原字串中所有出現的目標子字串取代掉並輸出結果。

輸入說明：共三行，第一行為原字串（可能包含空白）；第二行為要被取代的子字串；第三行為替換後的字串。
輸出說明：一行，取代後的結果字串。",2,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String original = sc.nextLine();
        String target = sc.nextLine();
        String replacement = sc.nextLine();
        System.out.println(original.replace(target, replacement));
    }
}",0,True,"I like cats and cats
cats
dogs",I like dogs and dogs
JAD307,TQC,字串取代,"輸入一個字串，以及要被取代的目標子字串與替換後的字串，將原字串中所有出現的目標子字串取代掉並輸出結果。

輸入說明：共三行，第一行為原字串（可能包含空白）；第二行為要被取代的子字串；第三行為替換後的字串。
輸出說明：一行，取代後的結果字串。",2,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String original = sc.nextLine();
        String target = sc.nextLine();
        String replacement = sc.nextLine();
        System.out.println(original.replace(target, replacement));
    }
}",1,True,"banana split
an
AN",bANANa split
JAD308,TQC,最長不重複子字串長度,"輸入一個只包含英文小寫字母的字串，找出其中最長「不含重複字元」的連續子字串，輸出其長度。

輸入說明：一行一個字串（不含空白，僅由小寫英文字母組成）。
輸出說明：一行，最長不重複子字串的長度。",3,Active,Java,"import java.util.HashMap;
import java.util.Map;
import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next();
        Map<Character, Integer> lastSeen = new HashMap<>();
        int maxLen = 0;
        int start = 0;
        for (int end = 0; end < s.length(); end++) {
            char c = s.charAt(end);
            if (lastSeen.containsKey(c) && lastSeen.get(c) >= start) {
                start = lastSeen.get(c) + 1;
            }
            lastSeen.put(c, end);
            int currentLen = end - start + 1;
            if (currentLen > maxLen) {
                maxLen = currentLen;
            }
        }
        System.out.println(maxLen);
    }
}",0,True,abcabcbb,3
JAD308,TQC,最長不重複子字串長度,"輸入一個只包含英文小寫字母的字串，找出其中最長「不含重複字元」的連續子字串，輸出其長度。

輸入說明：一行一個字串（不含空白，僅由小寫英文字母組成）。
輸出說明：一行，最長不重複子字串的長度。",3,Active,Java,"import java.util.HashMap;
import java.util.Map;
import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next();
        Map<Character, Integer> lastSeen = new HashMap<>();
        int maxLen = 0;
        int start = 0;
        for (int end = 0; end < s.length(); end++) {
            char c = s.charAt(end);
            if (lastSeen.containsKey(c) && lastSeen.get(c) >= start) {
                start = lastSeen.get(c) + 1;
            }
            lastSeen.put(c, end);
            int currentLen = end - start + 1;
            if (currentLen > maxLen) {
                maxLen = currentLen;
            }
        }
        System.out.println(maxLen);
    }
}",1,True,bbbbb,1
JAD308,TQC,最長不重複子字串長度,"輸入一個只包含英文小寫字母的字串，找出其中最長「不含重複字元」的連續子字串，輸出其長度。

輸入說明：一行一個字串（不含空白，僅由小寫英文字母組成）。
輸出說明：一行，最長不重複子字串的長度。",3,Active,Java,"import java.util.HashMap;
import java.util.Map;
import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next();
        Map<Character, Integer> lastSeen = new HashMap<>();
        int maxLen = 0;
        int start = 0;
        for (int end = 0; end < s.length(); end++) {
            char c = s.charAt(end);
            if (lastSeen.containsKey(c) && lastSeen.get(c) >= start) {
                start = lastSeen.get(c) + 1;
            }
            lastSeen.put(c, end);
            int currentLen = end - start + 1;
            if (currentLen > maxLen) {
                maxLen = currentLen;
            }
        }
        System.out.println(maxLen);
    }
}",2,True,pwwkew,3
JAD309,TQC,字串壓縮（行程編碼）,"輸入一個只含大寫英文字母的字串，將連續重複出現的字元壓縮為「字元+出現次數」，若某字元只連續出現一次則只輸出該字元（不輸出 1）。若壓縮後的字串長度沒有比原字串短，則輸出原字串。

輸入說明：一行一個字串（僅由大寫英文字母組成）。
輸出說明：一行，壓縮後的字串，或原字串（當壓縮無法縮短長度時）。",3,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next();
        StringBuilder sb = new StringBuilder();
        int i = 0;
        while (i < s.length()) {
            char c = s.charAt(i);
            int count = 0;
            while (i < s.length() && s.charAt(i) == c) {
                count++;
                i++;
            }
            sb.append(c);
            if (count > 1) {
                sb.append(count);
            }
        }
        String compressed = sb.toString();
        System.out.println(compressed.length() < s.length() ? compressed : s);
    }
}",0,True,AAABCCCC,A3BC4
JAD309,TQC,字串壓縮（行程編碼）,"輸入一個只含大寫英文字母的字串，將連續重複出現的字元壓縮為「字元+出現次數」，若某字元只連續出現一次則只輸出該字元（不輸出 1）。若壓縮後的字串長度沒有比原字串短，則輸出原字串。

輸入說明：一行一個字串（僅由大寫英文字母組成）。
輸出說明：一行，壓縮後的字串，或原字串（當壓縮無法縮短長度時）。",3,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next();
        StringBuilder sb = new StringBuilder();
        int i = 0;
        while (i < s.length()) {
            char c = s.charAt(i);
            int count = 0;
            while (i < s.length() && s.charAt(i) == c) {
                count++;
                i++;
            }
            sb.append(c);
            if (count > 1) {
                sb.append(count);
            }
        }
        String compressed = sb.toString();
        System.out.println(compressed.length() < s.length() ? compressed : s);
    }
}",1,True,ABCD,ABCD
JAD309,TQC,字串壓縮（行程編碼）,"輸入一個只含大寫英文字母的字串，將連續重複出現的字元壓縮為「字元+出現次數」，若某字元只連續出現一次則只輸出該字元（不輸出 1）。若壓縮後的字串長度沒有比原字串短，則輸出原字串。

輸入說明：一行一個字串（僅由大寫英文字母組成）。
輸出說明：一行，壓縮後的字串，或原字串（當壓縮無法縮短長度時）。",3,Active,Java,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String s = sc.next();
        StringBuilder sb = new StringBuilder();
        int i = 0;
        while (i < s.length()) {
            char c = s.charAt(i);
            int count = 0;
            while (i < s.length() && s.charAt(i) == c) {
                count++;
                i++;
            }
            sb.append(c);
            if (count > 1) {
                sb.append(count);
            }
        }
        String compressed = sb.toString();
        System.out.println(compressed.length() < s.length() ? compressed : s);
    }
}",2,True,AABBBCC,A2B3C2
JAD401,TQC,靜態方法計算階乘,"撰寫一個方法計算 n 的階乘（n!），並於 main 方法中呼叫它輸出結果。

輸入說明：一行一個整數 n (0<=n<=12)。
輸出說明：一行，n 的階乘。",1,Active,Java,"import java.util.Scanner;

public class Main {
    static long factorial(int n) {
        long result = 1;
        for (int i = 2; i <= n; i++) {
            result *= i;
        }
        return result;
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int n = sc.nextInt();
        System.out.println(factorial(n));
    }
}",0,True,5,120
JAD401,TQC,靜態方法計算階乘,"撰寫一個方法計算 n 的階乘（n!），並於 main 方法中呼叫它輸出結果。

輸入說明：一行一個整數 n (0<=n<=12)。
輸出說明：一行，n 的階乘。",1,Active,Java,"import java.util.Scanner;

public class Main {
    static long factorial(int n) {
        long result = 1;
        for (int i = 2; i <= n; i++) {
            result *= i;
        }
        return result;
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int n = sc.nextInt();
        System.out.println(factorial(n));
    }
}",1,True,0,1
JAD402,TQC,方法多載計算面積,"撰寫兩個同名方法 area：一個接受一個參數（正方形邊長）回傳正方形面積，另一個接受兩個參數（矩形的長與寬）回傳矩形面積，利用方法多載（Overload）實作。

輸入說明：第一行一個整數 k（1 或 2，代表接下來參數的個數）；第二行 k 個整數，以空白分隔。當 k=1 時為正方形邊長；當 k=2 時為矩形的長與寬。
輸出說明：一行，計算出的面積。",1,Active,Java,"import java.util.Scanner;

public class Main {
    static int area(int side) {
        return side * side;
    }

    static int area(int length, int width) {
        return length * width;
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int k = sc.nextInt();
        if (k == 1) {
            int side = sc.nextInt();
            System.out.println(area(side));
        } else {
            int length = sc.nextInt();
            int width = sc.nextInt();
            System.out.println(area(length, width));
        }
    }
}",0,True,"1
5",25
JAD402,TQC,方法多載計算面積,"撰寫兩個同名方法 area：一個接受一個參數（正方形邊長）回傳正方形面積，另一個接受兩個參數（矩形的長與寬）回傳矩形面積，利用方法多載（Overload）實作。

輸入說明：第一行一個整數 k（1 或 2，代表接下來參數的個數）；第二行 k 個整數，以空白分隔。當 k=1 時為正方形邊長；當 k=2 時為矩形的長與寬。
輸出說明：一行，計算出的面積。",1,Active,Java,"import java.util.Scanner;

public class Main {
    static int area(int side) {
        return side * side;
    }

    static int area(int length, int width) {
        return length * width;
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int k = sc.nextInt();
        if (k == 1) {
            int side = sc.nextInt();
            System.out.println(area(side));
        } else {
            int length = sc.nextInt();
            int width = sc.nextInt();
            System.out.println(area(length, width));
        }
    }
}",1,True,"2
4 6",24
JAD403,TQC,判斷閏年方法,"撰寫一個方法 isLeapYear(int year)，判斷該年份是否為閏年（能被 4 整除但不能被 100 整除，或能被 400 整除）。

輸入說明：一行一個整數，代表年份。
輸出說明：一行，若為閏年輸出「閏年」，否則輸出「平年」。",1,Active,Java,"import java.util.Scanner;

public class Main {
    static boolean isLeapYear(int year) {
        return (year % 4 == 0 && year % 100 != 0) || (year % 400 == 0);
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int year = sc.nextInt();
        System.out.println(isLeapYear(year) ? ""閏年"" : ""平年"");
    }
}",0,True,2024,閏年
JAD403,TQC,判斷閏年方法,"撰寫一個方法 isLeapYear(int year)，判斷該年份是否為閏年（能被 4 整除但不能被 100 整除，或能被 400 整除）。

輸入說明：一行一個整數，代表年份。
輸出說明：一行，若為閏年輸出「閏年」，否則輸出「平年」。",1,Active,Java,"import java.util.Scanner;

public class Main {
    static boolean isLeapYear(int year) {
        return (year % 4 == 0 && year % 100 != 0) || (year % 400 == 0);
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int year = sc.nextInt();
        System.out.println(isLeapYear(year) ? ""閏年"" : ""平年"");
    }
}",1,True,1900,平年
JAD403,TQC,判斷閏年方法,"撰寫一個方法 isLeapYear(int year)，判斷該年份是否為閏年（能被 4 整除但不能被 100 整除，或能被 400 整除）。

輸入說明：一行一個整數，代表年份。
輸出說明：一行，若為閏年輸出「閏年」，否則輸出「平年」。",1,Active,Java,"import java.util.Scanner;

public class Main {
    static boolean isLeapYear(int year) {
        return (year % 4 == 0 && year % 100 != 0) || (year % 400 == 0);
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int year = sc.nextInt();
        System.out.println(isLeapYear(year) ? ""閏年"" : ""平年"");
    }
}",2,True,2000,閏年
JAD404,TQC,遞迴計算費氏數,"撰寫一個遞迴方法計算費氏數列的第 n 項（F1=1, F2=1, Fn=Fn-1+Fn-2）。

輸入說明：一行一個整數 n (1<=n<=30)。
輸出說明：一行，第 n 個費氏數。",2,Active,Java,"import java.util.Scanner;

public class Main {
    static long fib(int n) {
        if (n <= 2) {
            return 1;
        }
        return fib(n - 1) + fib(n - 2);
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int n = sc.nextInt();
        System.out.println(fib(n));
    }
}",0,True,6,8
JAD404,TQC,遞迴計算費氏數,"撰寫一個遞迴方法計算費氏數列的第 n 項（F1=1, F2=1, Fn=Fn-1+Fn-2）。

輸入說明：一行一個整數 n (1<=n<=30)。
輸出說明：一行，第 n 個費氏數。",2,Active,Java,"import java.util.Scanner;

public class Main {
    static long fib(int n) {
        if (n <= 2) {
            return 1;
        }
        return fib(n - 1) + fib(n - 2);
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int n = sc.nextInt();
        System.out.println(fib(n));
    }
}",1,True,1,1
JAD404,TQC,遞迴計算費氏數,"撰寫一個遞迴方法計算費氏數列的第 n 項（F1=1, F2=1, Fn=Fn-1+Fn-2）。

輸入說明：一行一個整數 n (1<=n<=30)。
輸出說明：一行，第 n 個費氏數。",2,Active,Java,"import java.util.Scanner;

public class Main {
    static long fib(int n) {
        if (n <= 2) {
            return 1;
        }
        return fib(n - 1) + fib(n - 2);
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int n = sc.nextInt();
        System.out.println(fib(n));
    }
}",2,True,10,55
JAD405,TQC,簡單類別與建構子,"定義類別 Student，含欄位 name（String）與 score（int），並提供建構子初始化這兩個欄位；另撰寫方法 getGrade()，回傳等級：score >= 90 為 ""A""，score >= 60 為 ""B""，其餘為 ""C""。

輸入說明：一行，姓名與分數，以空白分隔。
輸出說明：一行，格式為「姓名: 等級」。",2,Active,Java,"import java.util.Scanner;

public class Main {
    static class Student {
        String name;
        int score;

        Student(String name, int score) {
            this.name = name;
            this.score = score;
        }

        String getGrade() {
            if (score >= 90) {
                return ""A"";
            } else if (score >= 60) {
                return ""B"";
            } else {
                return ""C"";
            }
        }
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String name = sc.next();
        int score = sc.nextInt();
        Student student = new Student(name, score);
        System.out.println(student.name + "": "" + student.getGrade());
    }
}",0,True,小明 95,小明: A
JAD405,TQC,簡單類別與建構子,"定義類別 Student，含欄位 name（String）與 score（int），並提供建構子初始化這兩個欄位；另撰寫方法 getGrade()，回傳等級：score >= 90 為 ""A""，score >= 60 為 ""B""，其餘為 ""C""。

輸入說明：一行，姓名與分數，以空白分隔。
輸出說明：一行，格式為「姓名: 等級」。",2,Active,Java,"import java.util.Scanner;

public class Main {
    static class Student {
        String name;
        int score;

        Student(String name, int score) {
            this.name = name;
            this.score = score;
        }

        String getGrade() {
            if (score >= 90) {
                return ""A"";
            } else if (score >= 60) {
                return ""B"";
            } else {
                return ""C"";
            }
        }
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String name = sc.next();
        int score = sc.nextInt();
        Student student = new Student(name, score);
        System.out.println(student.name + "": "" + student.getGrade());
    }
}",1,True,小華 70,小華: B
JAD405,TQC,簡單類別與建構子,"定義類別 Student，含欄位 name（String）與 score（int），並提供建構子初始化這兩個欄位；另撰寫方法 getGrade()，回傳等級：score >= 90 為 ""A""，score >= 60 為 ""B""，其餘為 ""C""。

輸入說明：一行，姓名與分數，以空白分隔。
輸出說明：一行，格式為「姓名: 等級」。",2,Active,Java,"import java.util.Scanner;

public class Main {
    static class Student {
        String name;
        int score;

        Student(String name, int score) {
            this.name = name;
            this.score = score;
        }

        String getGrade() {
            if (score >= 90) {
                return ""A"";
            } else if (score >= 60) {
                return ""B"";
            } else {
                return ""C"";
            }
        }
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String name = sc.next();
        int score = sc.nextInt();
        Student student = new Student(name, score);
        System.out.println(student.name + "": "" + student.getGrade());
    }
}",2,True,小美 40,小美: C
JAD406,TQC,類別方法：矩形類別,"定義類別 Rectangle，含欄位 width 與 height，並提供建構子；另撰寫方法 getArea() 回傳面積、getPerimeter() 回傳周長。

輸入說明：一行，寬與高（皆為整數），以空白分隔。
輸出說明：一行，格式為「面積: x 周長: y」。",2,Active,Java,"import java.util.Scanner;

public class Main {
    static class Rectangle {
        int width;
        int height;

        Rectangle(int width, int height) {
            this.width = width;
            this.height = height;
        }

        int getArea() {
            return width * height;
        }

        int getPerimeter() {
            return 2 * (width + height);
        }
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int w = sc.nextInt();
        int h = sc.nextInt();
        Rectangle rect = new Rectangle(w, h);
        System.out.println(""面積: "" + rect.getArea() + "" 周長: "" + rect.getPerimeter());
    }
}",0,True,3 4,面積: 12 周長: 14
JAD406,TQC,類別方法：矩形類別,"定義類別 Rectangle，含欄位 width 與 height，並提供建構子；另撰寫方法 getArea() 回傳面積、getPerimeter() 回傳周長。

輸入說明：一行，寬與高（皆為整數），以空白分隔。
輸出說明：一行，格式為「面積: x 周長: y」。",2,Active,Java,"import java.util.Scanner;

public class Main {
    static class Rectangle {
        int width;
        int height;

        Rectangle(int width, int height) {
            this.width = width;
            this.height = height;
        }

        int getArea() {
            return width * height;
        }

        int getPerimeter() {
            return 2 * (width + height);
        }
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int w = sc.nextInt();
        int h = sc.nextInt();
        Rectangle rect = new Rectangle(w, h);
        System.out.println(""面積: "" + rect.getArea() + "" 周長: "" + rect.getPerimeter());
    }
}",1,True,5 5,面積: 25 周長: 20
JAD407,TQC,陣列傳遞與方法,"撰寫方法 sum(int[] arr) 回傳陣列總和，以及方法 average(int[] arr) 回傳陣列平均值，於 main 中呼叫並輸出結果。

輸入說明：第一行一個整數 n；第二行 n 個整數，以空白分隔。
輸出說明：一行，格式為「總和: x 平均: y.yy」（平均值取小數點後兩位）。",2,Active,Java,"import java.util.Locale;
import java.util.Scanner;

public class Main {
    static int sum(int[] arr) {
        int total = 0;
        for (int v : arr) {
            total += v;
        }
        return total;
    }

    static double average(int[] arr) {
        return sum(arr) / (double) arr.length;
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int n = sc.nextInt();
        int[] arr = new int[n];
        for (int i = 0; i < n; i++) {
            arr[i] = sc.nextInt();
        }
        System.out.printf(Locale.US, ""總和: %d 平均: %.2f%n"", sum(arr), average(arr));
    }
}",0,True,"5
1 2 3 4 5",總和: 15 平均: 3.00
JAD407,TQC,陣列傳遞與方法,"撰寫方法 sum(int[] arr) 回傳陣列總和，以及方法 average(int[] arr) 回傳陣列平均值，於 main 中呼叫並輸出結果。

輸入說明：第一行一個整數 n；第二行 n 個整數，以空白分隔。
輸出說明：一行，格式為「總和: x 平均: y.yy」（平均值取小數點後兩位）。",2,Active,Java,"import java.util.Locale;
import java.util.Scanner;

public class Main {
    static int sum(int[] arr) {
        int total = 0;
        for (int v : arr) {
            total += v;
        }
        return total;
    }

    static double average(int[] arr) {
        return sum(arr) / (double) arr.length;
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int n = sc.nextInt();
        int[] arr = new int[n];
        for (int i = 0; i < n; i++) {
            arr[i] = sc.nextInt();
        }
        System.out.printf(Locale.US, ""總和: %d 平均: %.2f%n"", sum(arr), average(arr));
    }
}",1,True,"3
2 3 5",總和: 10 平均: 3.33
JAD408,TQC,遞迴計算最大公因數與最小公倍數,"撰寫遞迴方法計算兩個正整數的最大公因數（GCD），並利用 GCD 計算最小公倍數（LCM = a * b / GCD）。

輸入說明：一行，兩個正整數 a、b，以空白分隔。
輸出說明：一行，格式為「GCD: x LCM: y」。",3,Active,Java,"import java.util.Scanner;

public class Main {
    static int gcd(int a, int b) {
        if (b == 0) {
            return a;
        }
        return gcd(b, a % b);
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int a = sc.nextInt();
        int b = sc.nextInt();
        int g = gcd(a, b);
        long lcm = (long) a * b / g;
        System.out.println(""GCD: "" + g + "" LCM: "" + lcm);
    }
}",0,True,12 18,GCD: 6 LCM: 36
JAD408,TQC,遞迴計算最大公因數與最小公倍數,"撰寫遞迴方法計算兩個正整數的最大公因數（GCD），並利用 GCD 計算最小公倍數（LCM = a * b / GCD）。

輸入說明：一行，兩個正整數 a、b，以空白分隔。
輸出說明：一行，格式為「GCD: x LCM: y」。",3,Active,Java,"import java.util.Scanner;

public class Main {
    static int gcd(int a, int b) {
        if (b == 0) {
            return a;
        }
        return gcd(b, a % b);
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int a = sc.nextInt();
        int b = sc.nextInt();
        int g = gcd(a, b);
        long lcm = (long) a * b / g;
        System.out.println(""GCD: "" + g + "" LCM: "" + lcm);
    }
}",1,True,7 13,GCD: 1 LCM: 91
