ProblemCode,ExamType,Title,Description,Difficulty,Status,SolutionLanguage,SolutionCode,OrderIndex,IsExample,TestInput,ExpectedOutput
SWC33,Software,印出數字堆疊三角形,"輸入正整數 n，第 i 行輸出數字 1 到 i 依序相連 (不含空白)。

輸入說明：一行一個正整數 n (1<=n<=9)。
輸出說明：n 行數字堆疊圖案。",2,Active,Python,"n = int(input())
for i in range(1, n + 1):
    print(''.join(str(d) for d in range(1, i + 1)))",1,True,1,1
SWC34,Software,印出空心矩形圖案,"輸入兩個整數 rows 與 cols，印出 rows x cols 的空心矩形：外框為 * ，內部為空白。

輸入說明：一行兩個整數 rows 與 cols (3<=rows,cols<=30)。
輸出說明：rows 行的空心矩形圖案 (每行 cols 個字元)。",3,Active,Python,"rows, cols = map(int, input().split())
for i in range(rows):
    if i == 0 or i == rows - 1:
        print('*' * cols)
    else:
        print('*' + ' ' * (cols - 2) + '*')",0,True,4 5,"*****
*   *
*   *
*****"
SWC34,Software,印出空心矩形圖案,"輸入兩個整數 rows 與 cols，印出 rows x cols 的空心矩形：外框為 * ，內部為空白。

輸入說明：一行兩個整數 rows 與 cols (3<=rows,cols<=30)。
輸出說明：rows 行的空心矩形圖案 (每行 cols 個字元)。",3,Active,Python,"rows, cols = map(int, input().split())
for i in range(rows):
    if i == 0 or i == rows - 1:
        print('*' * cols)
    else:
        print('*' + ' ' * (cols - 2) + '*')",1,True,3 3,"***
* *
***"
SWC35,Software,BMI計算與分類,"輸入體重 (公斤) 與身高 (公尺)，計算 BMI 值 (BMI = 體重 / 身高^2) 並依下表分類：
BMI < 18.5 為 過輕；18.5 <= BMI < 24 為 正常；24 <= BMI < 27 為 過重；BMI >= 27 為 肥胖。

輸入說明：一行兩個數字：體重 與 身高，以空白分隔。
輸出說明：一行，BMI 值 (取到小數點後兩位) 與分類，以空白分隔。",2,Active,Python,"w, h = map(float, input().split())
bmi = w / (h * h)
if bmi < 18.5:
    cat = ""過輕""
elif bmi < 24:
    cat = ""正常""
elif bmi < 27:
    cat = ""過重""
else:
    cat = ""肥胖""
print(f""{bmi:.2f} {cat}"")",0,True,70 1.75,22.86 正常
SWC35,Software,BMI計算與分類,"輸入體重 (公斤) 與身高 (公尺)，計算 BMI 值 (BMI = 體重 / 身高^2) 並依下表分類：
BMI < 18.5 為 過輕；18.5 <= BMI < 24 為 正常；24 <= BMI < 27 為 過重；BMI >= 27 為 肥胖。

輸入說明：一行兩個數字：體重 與 身高，以空白分隔。
輸出說明：一行，BMI 值 (取到小數點後兩位) 與分類，以空白分隔。",2,Active,Python,"w, h = map(float, input().split())
bmi = w / (h * h)
if bmi < 18.5:
    cat = ""過輕""
elif bmi < 24:
    cat = ""正常""
elif bmi < 27:
    cat = ""過重""
else:
    cat = ""肥胖""
print(f""{bmi:.2f} {cat}"")",1,True,45 1.7,15.57 過輕
SWC35,Software,BMI計算與分類,"輸入體重 (公斤) 與身高 (公尺)，計算 BMI 值 (BMI = 體重 / 身高^2) 並依下表分類：
BMI < 18.5 為 過輕；18.5 <= BMI < 24 為 正常；24 <= BMI < 27 為 過重；BMI >= 27 為 肥胖。

輸入說明：一行兩個數字：體重 與 身高，以空白分隔。
輸出說明：一行，BMI 值 (取到小數點後兩位) 與分類，以空白分隔。",2,Active,Python,"w, h = map(float, input().split())
bmi = w / (h * h)
if bmi < 18.5:
    cat = ""過輕""
elif bmi < 24:
    cat = ""正常""
elif bmi < 27:
    cat = ""過重""
else:
    cat = ""肥胖""
print(f""{bmi:.2f} {cat}"")",2,True,85 1.7,29.41 肥胖
SWC36,Software,攝氏轉華氏溫度,"輸入攝氏溫度，轉換為華氏溫度 (F = C * 9/5 + 32)。

輸入說明：一行一個數字，攝氏溫度 C。
輸出說明：華氏溫度，取到小數點後一位。",1,Active,Python,"c = float(input())
f = c * 9 / 5 + 32
print(f""{f:.1f}"")",0,True,0,32.0
SWC36,Software,攝氏轉華氏溫度,"輸入攝氏溫度，轉換為華氏溫度 (F = C * 9/5 + 32)。

輸入說明：一行一個數字，攝氏溫度 C。
輸出說明：華氏溫度，取到小數點後一位。",1,Active,Python,"c = float(input())
f = c * 9 / 5 + 32
print(f""{f:.1f}"")",1,True,100,212.0
SWC36,Software,攝氏轉華氏溫度,"輸入攝氏溫度，轉換為華氏溫度 (F = C * 9/5 + 32)。

輸入說明：一行一個數字，攝氏溫度 C。
輸出說明：華氏溫度，取到小數點後一位。",1,Active,Python,"c = float(input())
f = c * 9 / 5 + 32
print(f""{f:.1f}"")",2,True,37,98.6
SWC37,Software,計算圓面積與周長,"輸入圓的半徑 r，計算圓的面積與周長 (圓周率取 3.14159)。

輸入說明：一行一個數字，半徑 r。
輸出說明：一行，面積與周長，皆取到小數點後兩位，以空白分隔。",1,Active,Python,"r = float(input())
pi = 3.14159
area = pi * r * r
circ = 2 * pi * r
print(f""{area:.2f} {circ:.2f}"")",0,True,5,78.54 31.42
SWC37,Software,計算圓面積與周長,"輸入圓的半徑 r，計算圓的面積與周長 (圓周率取 3.14159)。

輸入說明：一行一個數字，半徑 r。
輸出說明：一行，面積與周長，皆取到小數點後兩位，以空白分隔。",1,Active,Python,"r = float(input())
pi = 3.14159
area = pi * r * r
circ = 2 * pi * r
print(f""{area:.2f} {circ:.2f}"")",1,True,1,3.14 6.28
SWC38,Software,依年齡輸出所屬階段,"輸入年齡，依下列規則輸出所屬階段：未滿 13 歲為 兒童；13 歲以上未滿 18 歲為 青少年；18 歲以上未滿 65 歲為 成人；65 歲以上為 老年。

輸入說明：一行一個整數，年齡 a (0<=a<=120)。
輸出說明：兒童、青少年、成人 或 老年。",2,Active,Python,"a = int(input())
if a < 13:
    print(""兒童"")
elif a < 18:
    print(""青少年"")
elif a < 65:
    print(""成人"")
else:
    print(""老年"")",0,True,10,兒童
SWC38,Software,依年齡輸出所屬階段,"輸入年齡，依下列規則輸出所屬階段：未滿 13 歲為 兒童；13 歲以上未滿 18 歲為 青少年；18 歲以上未滿 65 歲為 成人；65 歲以上為 老年。

輸入說明：一行一個整數，年齡 a (0<=a<=120)。
輸出說明：兒童、青少年、成人 或 老年。",2,Active,Python,"a = int(input())
if a < 13:
    print(""兒童"")
elif a < 18:
    print(""青少年"")
elif a < 65:
    print(""成人"")
else:
    print(""老年"")",1,True,15,青少年
SWC38,Software,依年齡輸出所屬階段,"輸入年齡，依下列規則輸出所屬階段：未滿 13 歲為 兒童；13 歲以上未滿 18 歲為 青少年；18 歲以上未滿 65 歲為 成人；65 歲以上為 老年。

輸入說明：一行一個整數，年齡 a (0<=a<=120)。
輸出說明：兒童、青少年、成人 或 老年。",2,Active,Python,"a = int(input())
if a < 13:
    print(""兒童"")
elif a < 18:
    print(""青少年"")
elif a < 65:
    print(""成人"")
else:
    print(""老年"")",2,True,30,成人
SWC38,Software,依年齡輸出所屬階段,"輸入年齡，依下列規則輸出所屬階段：未滿 13 歲為 兒童；13 歲以上未滿 18 歲為 青少年；18 歲以上未滿 65 歲為 成人；65 歲以上為 老年。

輸入說明：一行一個整數，年齡 a (0<=a<=120)。
輸出說明：兒童、青少年、成人 或 老年。",2,Active,Python,"a = int(input())
if a < 13:
    print(""兒童"")
elif a < 18:
    print(""青少年"")
elif a < 65:
    print(""成人"")
else:
    print(""老年"")",3,True,70,老年
SWC39,Software,判斷三邊長是否可以構成三角形,"輸入三個正整數作為三角形的三邊長，判斷是否能構成三角形 (任兩邊之和必須大於第三邊)。

輸入說明：一行三個正整數 a、b、c。
輸出說明：能構成三角形輸出 Yes，否則輸出 No。",2,Active,Python,"a, b, c = map(int, input().split())
print(""Yes"" if a + b > c and a + c > b and b + c > a else ""No"")",0,True,3 4 5,Yes
SWC39,Software,判斷三邊長是否可以構成三角形,"輸入三個正整數作為三角形的三邊長，判斷是否能構成三角形 (任兩邊之和必須大於第三邊)。

輸入說明：一行三個正整數 a、b、c。
輸出說明：能構成三角形輸出 Yes，否則輸出 No。",2,Active,Python,"a, b, c = map(int, input().split())
print(""Yes"" if a + b > c and a + c > b and b + c > a else ""No"")",1,True,1 2 3,No
SWC39,Software,判斷三邊長是否可以構成三角形,"輸入三個正整數作為三角形的三邊長，判斷是否能構成三角形 (任兩邊之和必須大於第三邊)。

輸入說明：一行三個正整數 a、b、c。
輸出說明：能構成三角形輸出 Yes，否則輸出 No。",2,Active,Python,"a, b, c = map(int, input().split())
print(""Yes"" if a + b > c and a + c > b and b + c > a else ""No"")",2,True,5 5 5,Yes
SWC40,Software,計算平面上兩點的距離,"輸入平面上兩點座標 (x1,y1) 與 (x2,y2)，計算兩點之間的距離。

輸入說明：一行四個數字 x1 y1 x2 y2，以空白分隔。
輸出說明：兩點距離，取到小數點後兩位。",2,Active,Python,"x1, y1, x2, y2 = map(float, input().split())
d = ((x2 - x1) ** 2 + (y2 - y1) ** 2) ** 0.5
print(f""{d:.2f}"")",0,True,0 0 3 4,5.00
SWC40,Software,計算平面上兩點的距離,"輸入平面上兩點座標 (x1,y1) 與 (x2,y2)，計算兩點之間的距離。

輸入說明：一行四個數字 x1 y1 x2 y2，以空白分隔。
輸出說明：兩點距離，取到小數點後兩位。",2,Active,Python,"x1, y1, x2, y2 = map(float, input().split())
d = ((x2 - x1) ** 2 + (y2 - y1) ** 2) ** 0.5
print(f""{d:.2f}"")",1,True,0 0 1 1,1.41
SWC41,Software,列出1到n之間所有質數,"輸入正整數 n，列出 1 到 n 之間所有的質數 (以試除法判斷)。

輸入說明：一行一個正整數 n (2<=n<=1000)。
輸出說明：1 到 n 之間所有質數，由小到大以空白分隔。",3,Active,Python,"n = int(input())
res = []
for i in range(2, n + 1):
    is_p = True
    for j in range(2, int(i ** 0.5) + 1):
        if i % j == 0:
            is_p = False
            break
    if is_p:
        res.append(i)
print(' '.join(map(str, res)))",0,True,20,2 3 5 7 11 13 17 19
SWC41,Software,列出1到n之間所有質數,"輸入正整數 n，列出 1 到 n 之間所有的質數 (以試除法判斷)。

輸入說明：一行一個正整數 n (2<=n<=1000)。
輸出說明：1 到 n 之間所有質數，由小到大以空白分隔。",3,Active,Python,"n = int(input())
res = []
for i in range(2, n + 1):
    is_p = True
    for j in range(2, int(i ** 0.5) + 1):
        if i % j == 0:
            is_p = False
            break
    if is_p:
        res.append(i)
print(' '.join(map(str, res)))",1,True,2,2
SWC42,Software,統計陣列中最大值出現的次數,"輸入 n 個整數，輸出其中的最大值，以及該最大值出現的次數。

輸入說明：第一行一個整數 n；第二行 n 個整數。
輸出說明：一行，最大值 與 出現次數，以空白分隔。",2,Active,Python,"n = int(input())
a = list(map(int, input().split()))
m = max(a)
print(m, a.count(m))",0,True,"5
3 9 9 2 9",9 3
SWC42,Software,統計陣列中最大值出現的次數,"輸入 n 個整數，輸出其中的最大值，以及該最大值出現的次數。

輸入說明：第一行一個整數 n；第二行 n 個整數。
輸出說明：一行，最大值 與 出現次數，以空白分隔。",2,Active,Python,"n = int(input())
a = list(map(int, input().split()))
m = max(a)
print(m, a.count(m))",1,True,"4
1 2 3 4",4 1
SWC43,Software,找出陣列中第二大的數,"輸入 n 個整數 (可能重複)，找出其中第二大的相異數值；若不存在 (所有數字都相同) 則輸出 none。

輸入說明：第一行一個整數 n；第二行 n 個整數。
輸出說明：第二大的相異數值，或 none。",2,Active,Python,"n = int(input())
a = list(map(int, input().split()))
uniq = sorted(set(a), reverse=True)
print(uniq[1] if len(uniq) >= 2 else ""none"")",0,True,"5
3 9 9 2 7",7
SWC43,Software,找出陣列中第二大的數,"輸入 n 個整數 (可能重複)，找出其中第二大的相異數值；若不存在 (所有數字都相同) 則輸出 none。

輸入說明：第一行一個整數 n；第二行 n 個整數。
輸出說明：第二大的相異數值，或 none。",2,Active,Python,"n = int(input())
a = list(map(int, input().split()))
uniq = sorted(set(a), reverse=True)
print(uniq[1] if len(uniq) >= 2 else ""none"")",1,True,"3
5 5 5",none
SWC44,Software,計算平均成績並轉換為等第,"輸入 n 個學生的成績 (0-100 的整數)，計算平均分數 (四捨五入取整數) 並轉換為等第：
90 分以上為 A；80~89 為 B；70~79 為 C；60~69 為 D；60 分以下為 F。

輸入說明：第一行一個整數 n；第二行 n 個成績。
輸出說明：一行，平均分數 與 等第，以空白分隔。",2,Active,Python,"n = int(input())
a = list(map(int, input().split()))
avg = round(sum(a) / n)
if avg >= 90:
    g = ""A""
elif avg >= 80:
    g = ""B""
elif avg >= 70:
    g = ""C""
elif avg >= 60:
    g = ""D""
else:
    g = ""F""
print(avg, g)",0,True,"3
90 80 70",80 B
SWC44,Software,計算平均成績並轉換為等第,"輸入 n 個學生的成績 (0-100 的整數)，計算平均分數 (四捨五入取整數) 並轉換為等第：
90 分以上為 A；80~89 為 B；70~79 為 C；60~69 為 D；60 分以下為 F。

輸入說明：第一行一個整數 n；第二行 n 個成績。
輸出說明：一行，平均分數 與 等第，以空白分隔。",2,Active,Python,"n = int(input())
a = list(map(int, input().split()))
avg = round(sum(a) / n)
if avg >= 90:
    g = ""A""
elif avg >= 80:
    g = ""B""
elif avg >= 70:
    g = ""C""
elif avg >= 60:
    g = ""D""
else:
    g = ""F""
print(avg, g)",1,True,"4
100 100 50 50",75 C
SWC45,Software,猜數字大小判斷,"輸入正確答案與猜測的數字，判斷猜測結果。

輸入說明：一行兩個整數 answer 與 guess，以空白分隔。
輸出說明：guess 大於 answer 輸出 太大；guess 小於 answer 輸出 太小；相等輸出 正確。",1,Active,Python,"answer, guess = map(int, input().split())
if guess > answer:
    print(""太大"")
elif guess < answer:
    print(""太小"")
else:
    print(""正確"")",0,True,50 70,太大
SWC45,Software,猜數字大小判斷,"輸入正確答案與猜測的數字，判斷猜測結果。

輸入說明：一行兩個整數 answer 與 guess，以空白分隔。
輸出說明：guess 大於 answer 輸出 太大；guess 小於 answer 輸出 太小；相等輸出 正確。",1,Active,Python,"answer, guess = map(int, input().split())
if guess > answer:
    print(""太大"")
elif guess < answer:
    print(""太小"")
else:
    print(""正確"")",1,True,50 30,太小
SWC45,Software,猜數字大小判斷,"輸入正確答案與猜測的數字，判斷猜測結果。

輸入說明：一行兩個整數 answer 與 guess，以空白分隔。
輸出說明：guess 大於 answer 輸出 太大；guess 小於 answer 輸出 太小；相等輸出 正確。",1,Active,Python,"answer, guess = map(int, input().split())
if guess > answer:
    print(""太大"")
elif guess < answer:
    print(""太小"")
else:
    print(""正確"")",2,True,50 50,正確
SWC46,Software,購物滿額折扣計算,"輸入消費金額，依下列規則計算實際應付金額：金額達 2000 元 (含) 打 8 折；達 1000 元 (含) 但未滿 2000 元打 9 折；未滿 1000 元不打折。

輸入說明：一行一個整數，消費金額 amount。
輸出說明：實際應付金額 (無條件捨去小數，取整數)。",2,Active,Python,"amount = int(input())
if amount >= 2000:
    pay = amount * 0.8
elif amount >= 1000:
    pay = amount * 0.9
else:
    pay = amount
print(int(pay))",0,True,2500,2000
SWC46,Software,購物滿額折扣計算,"輸入消費金額，依下列規則計算實際應付金額：金額達 2000 元 (含) 打 8 折；達 1000 元 (含) 但未滿 2000 元打 9 折；未滿 1000 元不打折。

輸入說明：一行一個整數，消費金額 amount。
輸出說明：實際應付金額 (無條件捨去小數，取整數)。",2,Active,Python,"amount = int(input())
if amount >= 2000:
    pay = amount * 0.8
elif amount >= 1000:
    pay = amount * 0.9
else:
    pay = amount
print(int(pay))",1,True,1500,1350
SWC46,Software,購物滿額折扣計算,"輸入消費金額，依下列規則計算實際應付金額：金額達 2000 元 (含) 打 8 折；達 1000 元 (含) 但未滿 2000 元打 9 折；未滿 1000 元不打折。

輸入說明：一行一個整數，消費金額 amount。
輸出說明：實際應付金額 (無條件捨去小數，取整數)。",2,Active,Python,"amount = int(input())
if amount >= 2000:
    pay = amount * 0.8
elif amount >= 1000:
    pay = amount * 0.9
else:
    pay = amount
print(int(pay))",2,True,500,500
SWC47,Software,ATM提款判斷,"輸入帳戶餘額、提款金額與手續費，判斷是否能成功提款 (餘額須大於等於「提款金額+手續費」)。

輸入說明：一行三個整數 balance、amount 與 fee。
輸出說明：可成功提款則輸出「交易成功」與提款後的餘額 (以空白分隔)；否則輸出「餘額不足」。",2,Active,Python,"balance, amount, fee = map(int, input().split())
if balance >= amount + fee:
    print(f""交易成功 {balance - amount - fee}"")
else:
    print(""餘額不足"")",0,True,1000 500 10,交易成功 490
SWC47,Software,ATM提款判斷,"輸入帳戶餘額、提款金額與手續費，判斷是否能成功提款 (餘額須大於等於「提款金額+手續費」)。

輸入說明：一行三個整數 balance、amount 與 fee。
輸出說明：可成功提款則輸出「交易成功」與提款後的餘額 (以空白分隔)；否則輸出「餘額不足」。",2,Active,Python,"balance, amount, fee = map(int, input().split())
if balance >= amount + fee:
    print(f""交易成功 {balance - amount - fee}"")
else:
    print(""餘額不足"")",1,True,1000 990 20,餘額不足
SWC48,Software,小數轉換為百分比格式輸出,"輸入一個 0 到 1 之間的小數，將其轉換為百分比格式輸出。

輸入說明：一行一個小數 x (0<=x<=1)。
輸出說明：百分比字串，取到小數點後一位，並在結尾加上 % 符號。",1,Active,Python,"x = float(input())
print(f""{x * 100:.1f}%"")",0,True,0.5,50.0%
SWC48,Software,小數轉換為百分比格式輸出,"輸入一個 0 到 1 之間的小數，將其轉換為百分比格式輸出。

輸入說明：一行一個小數 x (0<=x<=1)。
輸出說明：百分比字串，取到小數點後一位，並在結尾加上 % 符號。",1,Active,Python,"x = float(input())
print(f""{x * 100:.1f}%"")",1,True,0.256,25.6%
SWC48,Software,小數轉換為百分比格式輸出,"輸入一個 0 到 1 之間的小數，將其轉換為百分比格式輸出。

輸入說明：一行一個小數 x (0<=x<=1)。
輸出說明：百分比字串，取到小數點後一位，並在結尾加上 % 符號。",1,Active,Python,"x = float(input())
print(f""{x * 100:.1f}%"")",2,True,1,100.0%
SWC49,Software,總秒數轉換為時分秒格式,"輸入一個非負整數代表總秒數，將其轉換為「時:分:秒」格式 (分與秒需補零至兩位數，時不補零)。

輸入說明：一行一個非負整數 s (0<=s<=359999)。
輸出說明：格式為 H:MM:SS 的時間字串。",2,Active,Python,"s = int(input())
h = s // 3600
m = (s % 3600) // 60
sec = s % 60
print(f""{h}:{m:02d}:{sec:02d}"")",0,True,3661,1:01:01
SWC49,Software,總秒數轉換為時分秒格式,"輸入一個非負整數代表總秒數，將其轉換為「時:分:秒」格式 (分與秒需補零至兩位數，時不補零)。

輸入說明：一行一個非負整數 s (0<=s<=359999)。
輸出說明：格式為 H:MM:SS 的時間字串。",2,Active,Python,"s = int(input())
h = s // 3600
m = (s % 3600) // 60
sec = s % 60
print(f""{h}:{m:02d}:{sec:02d}"")",1,True,59,0:00:59
SWC49,Software,總秒數轉換為時分秒格式,"輸入一個非負整數代表總秒數，將其轉換為「時:分:秒」格式 (分與秒需補零至兩位數，時不補零)。

輸入說明：一行一個非負整數 s (0<=s<=359999)。
輸出說明：格式為 H:MM:SS 的時間字串。",2,Active,Python,"s = int(input())
h = s // 3600
m = (s % 3600) // 60
sec = s % 60
print(f""{h}:{m:02d}:{sec:02d}"")",2,True,7325,2:02:05
SWC50,Software,輸入月份輸出對應天數,"輸入月份 (1-12)，輸出該月份的天數 (2 月固定以 28 天計算，不考慮閏年)。

輸入說明：一行一個整數，月份 m (1<=m<=12)。
輸出說明：該月份的天數。",2,Active,Python,"m = int(input())
days = {1: 31, 2: 28, 3: 31, 4: 30, 5: 31, 6: 30,
        7: 31, 8: 31, 9: 30, 10: 31, 11: 30, 12: 31}
print(days[m])",0,True,2,28
SWC50,Software,輸入月份輸出對應天數,"輸入月份 (1-12)，輸出該月份的天數 (2 月固定以 28 天計算，不考慮閏年)。

輸入說明：一行一個整數，月份 m (1<=m<=12)。
輸出說明：該月份的天數。",2,Active,Python,"m = int(input())
days = {1: 31, 2: 28, 3: 31, 4: 30, 5: 31, 6: 30,
        7: 31, 8: 31, 9: 30, 10: 31, 11: 30, 12: 31}
print(days[m])",1,True,4,30
SWC50,Software,輸入月份輸出對應天數,"輸入月份 (1-12)，輸出該月份的天數 (2 月固定以 28 天計算，不考慮閏年)。

輸入說明：一行一個整數，月份 m (1<=m<=12)。
輸出說明：該月份的天數。",2,Active,Python,"m = int(input())
days = {1: 31, 2: 28, 3: 31, 4: 30, 5: 31, 6: 30,
        7: 31, 8: 31, 9: 30, 10: 31, 11: 30, 12: 31}
print(days[m])",2,True,1,31
SWC51,Software,簡易四則運算計算機,"輸入兩個整數與一個運算符號 (+ - * /)，計算並輸出結果。加、減、乘直接輸出整數結果；除法結果取到小數點後兩位；若為除法且除數為 0，輸出「除數不可為0」。

輸入說明：一行，格式為 a op b，以空白分隔 (op 為 + - * / 其中之一)。
輸出說明：運算結果，或錯誤訊息。",2,Active,Python,"parts = input().split()
a, op, b = int(parts[0]), parts[1], int(parts[2])
if op == '+':
    print(a + b)
elif op == '-':
    print(a - b)
elif op == '*':
    print(a * b)
elif op == '/':
    if b == 0:
        print(""除數不可為0"")
    else:
        print(f""{a / b:.2f}"")",0,True,3 + 5,8
SWC51,Software,簡易四則運算計算機,"輸入兩個整數與一個運算符號 (+ - * /)，計算並輸出結果。加、減、乘直接輸出整數結果；除法結果取到小數點後兩位；若為除法且除數為 0，輸出「除數不可為0」。

輸入說明：一行，格式為 a op b，以空白分隔 (op 為 + - * / 其中之一)。
輸出說明：運算結果，或錯誤訊息。",2,Active,Python,"parts = input().split()
a, op, b = int(parts[0]), parts[1], int(parts[2])
if op == '+':
    print(a + b)
elif op == '-':
    print(a - b)
elif op == '*':
    print(a * b)
elif op == '/':
    if b == 0:
        print(""除數不可為0"")
    else:
        print(f""{a / b:.2f}"")",1,True,10 / 0,除數不可為0
SWC51,Software,簡易四則運算計算機,"輸入兩個整數與一個運算符號 (+ - * /)，計算並輸出結果。加、減、乘直接輸出整數結果；除法結果取到小數點後兩位；若為除法且除數為 0，輸出「除數不可為0」。

輸入說明：一行，格式為 a op b，以空白分隔 (op 為 + - * / 其中之一)。
輸出說明：運算結果，或錯誤訊息。",2,Active,Python,"parts = input().split()
a, op, b = int(parts[0]), parts[1], int(parts[2])
if op == '+':
    print(a + b)
elif op == '-':
    print(a - b)
elif op == '*':
    print(a * b)
elif op == '/':
    if b == 0:
        print(""除數不可為0"")
    else:
        print(f""{a / b:.2f}"")",2,True,7 / 2,3.50
SWC52,Software,找出陣列中出現次數最多的數字,"輸入 n 個整數，找出出現次數最多的數字 (眾數)。若有多個數字出現次數相同且並列最多，輸出數值最小的那一個。

輸入說明：第一行一個整數 n；第二行 n 個整數。
輸出說明：出現次數最多的數字。",3,Active,Python,"n = int(input())
a = list(map(int, input().split()))
freq = {}
for x in a:
    freq[x] = freq.get(x, 0) + 1
best, best_count = None, -1
for x in sorted(freq):
    if freq[x] > best_count:
        best, best_count = x, freq[x]
print(best)",0,True,"6
1 2 2 3 3 3",3
SWC52,Software,找出陣列中出現次數最多的數字,"輸入 n 個整數，找出出現次數最多的數字 (眾數)。若有多個數字出現次數相同且並列最多，輸出數值最小的那一個。

輸入說明：第一行一個整數 n；第二行 n 個整數。
輸出說明：出現次數最多的數字。",3,Active,Python,"n = int(input())
a = list(map(int, input().split()))
freq = {}
for x in a:
    freq[x] = freq.get(x, 0) + 1
best, best_count = None, -1
for x in sorted(freq):
    if freq[x] > best_count:
        best, best_count = x, freq[x]
print(best)",1,True,"5
4 4 5 5 1",4
SWC53,Software,凱撒密碼位移加密,"輸入一個只由小寫英文字母組成的字串，以及位移量 k，將字串中每個字母往後位移 k 個字母 (超過 z 則從 a 重新算起)，輸出加密後的字串。

輸入說明：第一行為只含小寫英文字母的字串；第二行為整數 k (0<=k<=25)。
輸出說明：加密後的字串。",3,Active,Python,"s = input().strip()
k = int(input())
res = []
for ch in s:
    res.append(chr((ord(ch) - ord('a') + k) % 26 + ord('a')))
print(''.join(res))",0,True,"abc
3",def
SWC53,Software,凱撒密碼位移加密,"輸入一個只由小寫英文字母組成的字串，以及位移量 k，將字串中每個字母往後位移 k 個字母 (超過 z 則從 a 重新算起)，輸出加密後的字串。

輸入說明：第一行為只含小寫英文字母的字串；第二行為整數 k (0<=k<=25)。
輸出說明：加密後的字串。",3,Active,Python,"s = input().strip()
k = int(input())
res = []
for ch in s:
    res.append(chr((ord(ch) - ord('a') + k) % 26 + ord('a')))
print(''.join(res))",1,True,"xyz
3",abc
SWC53,Software,凱撒密碼位移加密,"輸入一個只由小寫英文字母組成的字串，以及位移量 k，將字串中每個字母往後位移 k 個字母 (超過 z 則從 a 重新算起)，輸出加密後的字串。

輸入說明：第一行為只含小寫英文字母的字串；第二行為整數 k (0<=k<=25)。
輸出說明：加密後的字串。",3,Active,Python,"s = input().strip()
k = int(input())
res = []
for ch in s:
    res.append(chr((ord(ch) - ord('a') + k) % 26 + ord('a')))
print(''.join(res))",2,True,"hello
5",mjqqt
SWC54,Software,統計字串中大小寫、數字與其他字元的個數,"輸入一行文字，分別統計其中大寫字母、小寫字母、數字字元，以及其他字元 (例如空白、標點符號) 的個數。

輸入說明：一行文字。
輸出說明：一行，依序輸出 大寫個數 小寫個數 數字個數 其他個數，以空白分隔。",2,Active,Python,"s = input()
upper = sum(1 for c in s if c.isupper())
lower = sum(1 for c in s if c.islower())
digit = sum(1 for c in s if c.isdigit())
other = len(s) - upper - lower - digit
print(upper, lower, digit, other)",0,True,Hello World 123!,2 8 3 3
SWC54,Software,統計字串中大小寫、數字與其他字元的個數,"輸入一行文字，分別統計其中大寫字母、小寫字母、數字字元，以及其他字元 (例如空白、標點符號) 的個數。

輸入說明：一行文字。
輸出說明：一行，依序輸出 大寫個數 小寫個數 數字個數 其他個數，以空白分隔。",2,Active,Python,"s = input()
upper = sum(1 for c in s if c.isupper())
lower = sum(1 for c in s if c.islower())
digit = sum(1 for c in s if c.isdigit())
other = len(s) - upper - lower - digit
print(upper, lower, digit, other)",1,True,ABCabc,3 3 0 0
SWC55,Software,座標點所在象限判斷,"輸入平面座標 (x, y)，判斷該點所在的象限；若座標軸上，需分別判斷是否為原點、x 軸上或 y 軸上。

輸入說明：一行兩個整數 x 與 y。
輸出說明：象限一、象限二、象限三、象限四、原點、x軸上 或 y軸上。",2,Active,Python,"x, y = map(int, input().split())
if x == 0 and y == 0:
    print(""原點"")
elif x == 0:
    print(""y軸上"")
elif y == 0:
    print(""x軸上"")
elif x > 0 and y > 0:
    print(""象限一"")
elif x < 0 and y > 0:
    print(""象限二"")
elif x < 0 and y < 0:
    print(""象限三"")
else:
    print(""象限四"")",0,True,3 5,象限一
SWC55,Software,座標點所在象限判斷,"輸入平面座標 (x, y)，判斷該點所在的象限；若座標軸上，需分別判斷是否為原點、x 軸上或 y 軸上。

輸入說明：一行兩個整數 x 與 y。
輸出說明：象限一、象限二、象限三、象限四、原點、x軸上 或 y軸上。",2,Active,Python,"x, y = map(int, input().split())
if x == 0 and y == 0:
    print(""原點"")
elif x == 0:
    print(""y軸上"")
elif y == 0:
    print(""x軸上"")
elif x > 0 and y > 0:
    print(""象限一"")
elif x < 0 and y > 0:
    print(""象限二"")
elif x < 0 and y < 0:
    print(""象限三"")
else:
    print(""象限四"")",1,True,-2 4,象限二
SWC55,Software,座標點所在象限判斷,"輸入平面座標 (x, y)，判斷該點所在的象限；若座標軸上，需分別判斷是否為原點、x 軸上或 y 軸上。

輸入說明：一行兩個整數 x 與 y。
輸出說明：象限一、象限二、象限三、象限四、原點、x軸上 或 y軸上。",2,Active,Python,"x, y = map(int, input().split())
if x == 0 and y == 0:
    print(""原點"")
elif x == 0:
    print(""y軸上"")
elif y == 0:
    print(""x軸上"")
elif x > 0 and y > 0:
    print(""象限一"")
elif x < 0 and y > 0:
    print(""象限二"")
elif x < 0 and y < 0:
    print(""象限三"")
else:
    print(""象限四"")",2,True,0 0,原點
