ProblemCode,ExamType,Title,Description,Difficulty,Status,SolutionLanguage,SolutionCode,OrderIndex,IsExample,TestInput,ExpectedOutput
CSD210,TQC,質數判斷,"輸入一個大於 1 的整數，判斷該數是否為質數。

輸入說明：一行整數 n（2 <= n <= 1000000）。
輸出說明：一行，若為質數輸出「是質數」，否則輸出「不是質數」。",2,Active,C#,"using System;

class Program
{
    static void Main()
    {
        long n = long.Parse(Console.ReadLine() ?? ""2"");
        bool isPrime = true;
        if (n < 2)
        {
            isPrime = false;
        }
        else
        {
            for (long i = 2; i * i <= n; i++)
            {
                if (n % i == 0)
                {
                    isPrime = false;
                    break;
                }
            }
        }
        Console.WriteLine(isPrime ? ""是質數"" : ""不是質數"");
    }
}",1,True,20,不是質數
CSD301,TQC,字串反轉,"輸入一個字串，將其反轉後輸出。

輸入說明：一行字串 s（不含空白，長度 1~100）。
輸出說明：一行，s 反轉後的結果。",1,Active,C#,"using System;
using System.Linq;

class Program
{
    static void Main()
    {
        string s = Console.ReadLine() ?? """";
        char[] arr = s.ToCharArray();
        Array.Reverse(arr);
        Console.WriteLine(new string(arr));
    }
}",0,True,hello,olleh
CSD301,TQC,字串反轉,"輸入一個字串，將其反轉後輸出。

輸入說明：一行字串 s（不含空白，長度 1~100）。
輸出說明：一行，s 反轉後的結果。",1,Active,C#,"using System;
using System.Linq;

class Program
{
    static void Main()
    {
        string s = Console.ReadLine() ?? """";
        char[] arr = s.ToCharArray();
        Array.Reverse(arr);
        Console.WriteLine(new string(arr));
    }
}",1,True,ABCDE,EDCBA
CSD302,TQC,字元出現次數統計,"輸入一個字串與一個欲查詢的字元，統計該字元在字串中出現的次數。

輸入說明：第一行為字串 s（長度 1~200，不含空白）；第二行為單一字元 ch。
輸出說明：一行，字元 ch 在 s 中出現的次數。",1,Active,C#,"using System;
using System.Linq;

class Program
{
    static void Main()
    {
        string s = Console.ReadLine() ?? """";
        string chLine = Console.ReadLine() ?? """";
        char ch = chLine[0];
        int count = s.Count(c => c == ch);
        Console.WriteLine(count);
    }
}",0,True,"banana
a",3
CSD302,TQC,字元出現次數統計,"輸入一個字串與一個欲查詢的字元，統計該字元在字串中出現的次數。

輸入說明：第一行為字串 s（長度 1~200，不含空白）；第二行為單一字元 ch。
輸出說明：一行，字元 ch 在 s 中出現的次數。",1,Active,C#,"using System;
using System.Linq;

class Program
{
    static void Main()
    {
        string s = Console.ReadLine() ?? """";
        string chLine = Console.ReadLine() ?? """";
        char ch = chLine[0];
        int count = s.Count(c => c == ch);
        Console.WriteLine(count);
    }
}",1,True,"mississippi
s",4
CSD303,TQC,英文字母大小寫轉換,"輸入一個英文字串，分別輸出其全大寫與全小寫版本。

輸入說明：一行英文字串 s（長度 1~100）。
輸出說明：兩行，第一行為 s 的全大寫，第二行為 s 的全小寫。",1,Active,C#,"using System;

class Program
{
    static void Main()
    {
        string s = Console.ReadLine() ?? """";
        Console.WriteLine(s.ToUpper());
        Console.WriteLine(s.ToLower());
    }
}",0,True,Hello World,"HELLO WORLD
hello world"
CSD303,TQC,英文字母大小寫轉換,"輸入一個英文字串，分別輸出其全大寫與全小寫版本。

輸入說明：一行英文字串 s（長度 1~100）。
輸出說明：兩行，第一行為 s 的全大寫，第二行為 s 的全小寫。",1,Active,C#,"using System;

class Program
{
    static void Main()
    {
        string s = Console.ReadLine() ?? """";
        Console.WriteLine(s.ToUpper());
        Console.WriteLine(s.ToLower());
    }
}",1,True,CSharp,"CSHARP
csharp"
CSD304,TQC,忽略大小寫的迴文判斷,"輸入一個字串，判斷忽略英文字母大小寫後是否為迴文（正讀反讀相同）。

輸入說明：一行字串 s（僅含英文字母，長度 1~200）。
輸出說明：一行，若為迴文輸出「是迴文」，否則輸出「不是迴文」。",2,Active,C#,"using System;

class Program
{
    static void Main()
    {
        string s = (Console.ReadLine() ?? """").ToLower();
        int i = 0, j = s.Length - 1;
        bool ok = true;
        while (i < j)
        {
            if (s[i] != s[j])
            {
                ok = false;
                break;
            }
            i++;
            j--;
        }
        Console.WriteLine(ok ? ""是迴文"" : ""不是迴文"");
    }
}",0,True,Level,是迴文
CSD304,TQC,忽略大小寫的迴文判斷,"輸入一個字串，判斷忽略英文字母大小寫後是否為迴文（正讀反讀相同）。

輸入說明：一行字串 s（僅含英文字母，長度 1~200）。
輸出說明：一行，若為迴文輸出「是迴文」，否則輸出「不是迴文」。",2,Active,C#,"using System;

class Program
{
    static void Main()
    {
        string s = (Console.ReadLine() ?? """").ToLower();
        int i = 0, j = s.Length - 1;
        bool ok = true;
        while (i < j)
        {
            if (s[i] != s[j])
            {
                ok = false;
                break;
            }
            i++;
            j--;
        }
        Console.WriteLine(ok ? ""是迴文"" : ""不是迴文"");
    }
}",1,True,Hello,不是迴文
CSD305,TQC,CSV 欄位解析,"輸入一行以逗號分隔的資料（姓名,科目,分數），將其切割後以「姓名 的 科目 成績為 分數 分」的格式重新輸出。

輸入說明：一行字串，格式為「姓名,科目,分數」，皆不含空白。
輸出說明：一行，格式為「姓名 的 科目 成績為 分數 分」。",2,Active,C#,"using System;

class Program
{
    static void Main()
    {
        string line = Console.ReadLine() ?? """";
        string[] parts = line.Split(',');
        string name = parts[0];
        string subject = parts[1];
        string score = parts[2];
        Console.WriteLine($""{name} 的 {subject} 成績為 {score} 分"");
    }
}",0,True,"小華,數學,88",小華 的 數學 成績為 88 分
CSD305,TQC,CSV 欄位解析,"輸入一行以逗號分隔的資料（姓名,科目,分數），將其切割後以「姓名 的 科目 成績為 分數 分」的格式重新輸出。

輸入說明：一行字串，格式為「姓名,科目,分數」，皆不含空白。
輸出說明：一行，格式為「姓名 的 科目 成績為 分數 分」。",2,Active,C#,"using System;

class Program
{
    static void Main()
    {
        string line = Console.ReadLine() ?? """";
        string[] parts = line.Split(',');
        string name = parts[0];
        string subject = parts[1];
        string score = parts[2];
        Console.WriteLine($""{name} 的 {subject} 成績為 {score} 分"");
    }
}",1,True,"Tom,English,92",Tom 的 English 成績為 92 分
CSD306,TQC,StringBuilder 組合報表列,"輸入 n 筆「品名 數量 單價」資料，使用 StringBuilder 組合輸出報表，每筆一行，格式為「品名 x 數量 = 小計」，小計為數量乘以單價，最後一行輸出「總計：X」為所有小計加總。

輸入說明：第一行為整數 n；接著 n 行，每行為「品名 數量 單價」，數量與單價皆為整數。
輸出說明：n 行商品小計，最後一行為總計。",2,Active,C#,"using System;
using System.Text;

class Program
{
    static void Main()
    {
        int n = int.Parse(Console.ReadLine() ?? ""0"");
        StringBuilder sb = new StringBuilder();
        int total = 0;
        for (int i = 0; i < n; i++)
        {
            string[] parts = (Console.ReadLine() ?? """").Split(' ');
            string name = parts[0];
            int qty = int.Parse(parts[1]);
            int price = int.Parse(parts[2]);
            int subtotal = qty * price;
            total += subtotal;
            sb.AppendLine($""{name} x {qty} = {subtotal}"");
        }
        sb.Append($""總計：{total}"");
        Console.WriteLine(sb.ToString());
    }
}",0,True,"2
筆記本 3 45
鉛筆 5 8","筆記本 x 3 = 135
鉛筆 x 5 = 40
總計：175"
CSD306,TQC,StringBuilder 組合報表列,"輸入 n 筆「品名 數量 單價」資料，使用 StringBuilder 組合輸出報表，每筆一行，格式為「品名 x 數量 = 小計」，小計為數量乘以單價，最後一行輸出「總計：X」為所有小計加總。

輸入說明：第一行為整數 n；接著 n 行，每行為「品名 數量 單價」，數量與單價皆為整數。
輸出說明：n 行商品小計，最後一行為總計。",2,Active,C#,"using System;
using System.Text;

class Program
{
    static void Main()
    {
        int n = int.Parse(Console.ReadLine() ?? ""0"");
        StringBuilder sb = new StringBuilder();
        int total = 0;
        for (int i = 0; i < n; i++)
        {
            string[] parts = (Console.ReadLine() ?? """").Split(' ');
            string name = parts[0];
            int qty = int.Parse(parts[1]);
            int price = int.Parse(parts[2]);
            int subtotal = qty * price;
            total += subtotal;
            sb.AppendLine($""{name} x {qty} = {subtotal}"");
        }
        sb.Append($""總計：{total}"");
        Console.WriteLine(sb.ToString());
    }
}",1,True,"1
橡皮擦 10 15","橡皮擦 x 10 = 150
總計：150"
CSD307,TQC,手機號碼遮罩,"輸入一組 10 碼手機號碼（皆為數字），使用 Substring 將中間 4 碼（第 4~7 碼）替換為 ""****"" 後輸出，其餘碼保留原樣。

輸入說明：一行 10 碼數字字串。
輸出說明：一行，遮罩後的手機號碼。",2,Active,C#,"using System;

class Program
{
    static void Main()
    {
        string phone = Console.ReadLine() ?? """";
        string prefix = phone.Substring(0, 3);
        string suffix = phone.Substring(7);
        Console.WriteLine(prefix + ""****"" + suffix);
    }
}",0,True,0912345678,091****678
CSD307,TQC,手機號碼遮罩,"輸入一組 10 碼手機號碼（皆為數字），使用 Substring 將中間 4 碼（第 4~7 碼）替換為 ""****"" 後輸出，其餘碼保留原樣。

輸入說明：一行 10 碼數字字串。
輸出說明：一行，遮罩後的手機號碼。",2,Active,C#,"using System;

class Program
{
    static void Main()
    {
        string phone = Console.ReadLine() ?? """";
        string prefix = phone.Substring(0, 3);
        string suffix = phone.Substring(7);
        Console.WriteLine(prefix + ""****"" + suffix);
    }
}",1,True,0987654321,098****321
CSD308,TQC,字串清單排序,"輸入 n 個字串，使用 List&lt;string&gt; 儲存後依字典順序排序並輸出。

輸入說明：第一行為整數 n；接著 n 行，每行一個字串（不含空白）。
輸出說明：n 行，依字典順序（由小到大）排序後的字串，每行一個。",2,Active,C#,"using System;
using System.Collections.Generic;
using System.Linq;

class Program
{
    static void Main()
    {
        int n = int.Parse(Console.ReadLine() ?? ""0"");
        List<string> words = new List<string>();
        for (int i = 0; i < n; i++)
        {
            words.Add(Console.ReadLine() ?? """");
        }
        List<string> sorted = words.OrderBy(w => w, StringComparer.Ordinal).ToList();
        foreach (string w in sorted)
        {
            Console.WriteLine(w);
        }
    }
}",0,True,"3
banana
apple
cherry","apple
banana
cherry"
CSD308,TQC,字串清單排序,"輸入 n 個字串，使用 List&lt;string&gt; 儲存後依字典順序排序並輸出。

輸入說明：第一行為整數 n；接著 n 行，每行一個字串（不含空白）。
輸出說明：n 行，依字典順序（由小到大）排序後的字串，每行一個。",2,Active,C#,"using System;
using System.Collections.Generic;
using System.Linq;

class Program
{
    static void Main()
    {
        int n = int.Parse(Console.ReadLine() ?? ""0"");
        List<string> words = new List<string>();
        for (int i = 0; i < n; i++)
        {
            words.Add(Console.ReadLine() ?? """");
        }
        List<string> sorted = words.OrderBy(w => w, StringComparer.Ordinal).ToList();
        foreach (string w in sorted)
        {
            Console.WriteLine(w);
        }
    }
}",1,True,"4
dog
cat
bird
ant","ant
bird
cat
dog"
CSD309,TQC,句子單字反轉,"輸入一句以空白分隔單字的英文句子，將句子中單字的順序反轉（單字本身內容不變），輸出反轉後的句子。

輸入說明：一行英文句子，單字間以單一空白分隔。
輸出說明：一行，單字順序反轉後的句子。",2,Active,C#,"using System;
using System.Linq;

class Program
{
    static void Main()
    {
        string line = Console.ReadLine() ?? """";
        string[] words = line.Split(' ', StringSplitOptions.RemoveEmptyEntries);
        Array.Reverse(words);
        Console.WriteLine(string.Join("" "", words));
    }
}",0,True,I love C Sharp,Sharp C love I
CSD309,TQC,句子單字反轉,"輸入一句以空白分隔單字的英文句子，將句子中單字的順序反轉（單字本身內容不變），輸出反轉後的句子。

輸入說明：一行英文句子，單字間以單一空白分隔。
輸出說明：一行，單字順序反轉後的句子。",2,Active,C#,"using System;
using System.Linq;

class Program
{
    static void Main()
    {
        string line = Console.ReadLine() ?? """";
        string[] words = line.Split(' ', StringSplitOptions.RemoveEmptyEntries);
        Array.Reverse(words);
        Console.WriteLine(string.Join("" "", words));
    }
}",1,True,hello world,world hello
CSD310,TQC,字串遊程編碼,"輸入一個只含大寫英文字母的字串，使用遊程編碼（Run-Length Encoding）壓縮：將連續重複出現的字元以「字元+出現次數」表示（若出現次數為 1 則不加數字）。

輸入說明：一行大寫英文字母字串 s（長度 1~200）。
輸出說明：一行，遊程編碼後的結果。",3,Active,C#,"using System;
using System.Text;

class Program
{
    static void Main()
    {
        string s = Console.ReadLine() ?? """";
        StringBuilder sb = new StringBuilder();
        int i = 0;
        while (i < s.Length)
        {
            char c = s[i];
            int count = 1;
            while (i + count < s.Length && s[i + count] == c)
            {
                count++;
            }
            sb.Append(c);
            if (count > 1)
            {
                sb.Append(count);
            }
            i += count;
        }
        Console.WriteLine(sb.ToString());
    }
}",0,True,AAABBCDDDD,A3B2CD4
CSD310,TQC,字串遊程編碼,"輸入一個只含大寫英文字母的字串，使用遊程編碼（Run-Length Encoding）壓縮：將連續重複出現的字元以「字元+出現次數」表示（若出現次數為 1 則不加數字）。

輸入說明：一行大寫英文字母字串 s（長度 1~200）。
輸出說明：一行，遊程編碼後的結果。",3,Active,C#,"using System;
using System.Text;

class Program
{
    static void Main()
    {
        string s = Console.ReadLine() ?? """";
        StringBuilder sb = new StringBuilder();
        int i = 0;
        while (i < s.Length)
        {
            char c = s[i];
            int count = 1;
            while (i + count < s.Length && s[i + count] == c)
            {
                count++;
            }
            sb.Append(c);
            if (count > 1)
            {
                sb.Append(count);
            }
            i += count;
        }
        Console.WriteLine(sb.ToString());
    }
}",1,True,ABCDE,ABCDE
CSD401,TQC,方法多載計算面積,"撰寫方法多載 Area，分別接受一個參數（圓形半徑，回傳圓面積，取 3.14 為 π 且四捨五入至小數點後 2 位）與兩個參數（矩形長寬，回傳矩形面積）。依輸入資料判斷呼叫哪一種多載。

輸入說明：第一行為整數 type（1 表示圓形、2 表示矩形）；若 type 為 1，第二行為半徑（浮點數）；若 type 為 2，第二行為長與寬（浮點數，以空白分隔）。
輸出說明：一行，面積計算結果，圓形保留小數點後 2 位，矩形保留小數點後 1 位。",1,Active,C#,"using System;
using System.Globalization;

class Program
{
    static double Area(double radius)
    {
        return 3.14 * radius * radius;
    }

    static double Area(double width, double height)
    {
        return width * height;
    }

    static void Main()
    {
        int type = int.Parse(Console.ReadLine() ?? ""1"");
        if (type == 1)
        {
            double r = double.Parse(Console.ReadLine() ?? ""0"", CultureInfo.InvariantCulture);
            Console.WriteLine(Area(r).ToString(""F2"", CultureInfo.InvariantCulture));
        }
        else
        {
            string[] parts = (Console.ReadLine() ?? """").Split(' ');
            double w = double.Parse(parts[0], CultureInfo.InvariantCulture);
            double h = double.Parse(parts[1], CultureInfo.InvariantCulture);
            Console.WriteLine(Area(w, h).ToString(""F1"", CultureInfo.InvariantCulture));
        }
    }
}",0,True,"1
5",78.50
CSD401,TQC,方法多載計算面積,"撰寫方法多載 Area，分別接受一個參數（圓形半徑，回傳圓面積，取 3.14 為 π 且四捨五入至小數點後 2 位）與兩個參數（矩形長寬，回傳矩形面積）。依輸入資料判斷呼叫哪一種多載。

輸入說明：第一行為整數 type（1 表示圓形、2 表示矩形）；若 type 為 1，第二行為半徑（浮點數）；若 type 為 2，第二行為長與寬（浮點數，以空白分隔）。
輸出說明：一行，面積計算結果，圓形保留小數點後 2 位，矩形保留小數點後 1 位。",1,Active,C#,"using System;
using System.Globalization;

class Program
{
    static double Area(double radius)
    {
        return 3.14 * radius * radius;
    }

    static double Area(double width, double height)
    {
        return width * height;
    }

    static void Main()
    {
        int type = int.Parse(Console.ReadLine() ?? ""1"");
        if (type == 1)
        {
            double r = double.Parse(Console.ReadLine() ?? ""0"", CultureInfo.InvariantCulture);
            Console.WriteLine(Area(r).ToString(""F2"", CultureInfo.InvariantCulture));
        }
        else
        {
            string[] parts = (Console.ReadLine() ?? """").Split(' ');
            double w = double.Parse(parts[0], CultureInfo.InvariantCulture);
            double h = double.Parse(parts[1], CultureInfo.InvariantCulture);
            Console.WriteLine(Area(w, h).ToString(""F1"", CultureInfo.InvariantCulture));
        }
    }
}",1,True,"2
4 6",24.0
CSD402,TQC,out 參數求最大最小值,"撰寫方法 FindMinMax，使用 out 參數同時回傳陣列中的最大值與最小值。

輸入說明：一行，n 個以空白分隔的整數。
輸出說明：一行，格式為「Max=X Min=Y」。",1,Active,C#,"using System;
using System.Linq;

class Program
{
    static void FindMinMax(int[] arr, out int max, out int min)
    {
        max = arr[0];
        min = arr[0];
        foreach (int x in arr)
        {
            if (x > max) max = x;
            if (x < min) min = x;
        }
    }

    static void Main()
    {
        int[] nums = (Console.ReadLine() ?? """").Split(' ', StringSplitOptions.RemoveEmptyEntries)
            .Select(int.Parse).ToArray();
        FindMinMax(nums, out int max, out int min);
        Console.WriteLine($""Max={max} Min={min}"");
    }
}",0,True,3 7 1 9 4,Max=9 Min=1
CSD402,TQC,out 參數求最大最小值,"撰寫方法 FindMinMax，使用 out 參數同時回傳陣列中的最大值與最小值。

輸入說明：一行，n 個以空白分隔的整數。
輸出說明：一行，格式為「Max=X Min=Y」。",1,Active,C#,"using System;
using System.Linq;

class Program
{
    static void FindMinMax(int[] arr, out int max, out int min)
    {
        max = arr[0];
        min = arr[0];
        foreach (int x in arr)
        {
            if (x > max) max = x;
            if (x < min) min = x;
        }
    }

    static void Main()
    {
        int[] nums = (Console.ReadLine() ?? """").Split(' ', StringSplitOptions.RemoveEmptyEntries)
            .Select(int.Parse).ToArray();
        FindMinMax(nums, out int max, out int min);
        Console.WriteLine($""Max={max} Min={min}"");
    }
}",1,True,-2 -8 -1 -5,Max=-1 Min=-8
CSD403,TQC,ref 參數交換兩數,"撰寫方法 Swap，使用 ref 參數交換兩個整數變數的值，並輸出交換前後的結果。

輸入說明：一行，兩個以空白分隔的整數 a b。
輸出說明：兩行，第一行為交換前的「a=X b=Y」，第二行為交換後的「a=X b=Y」。",2,Active,C#,"using System;

class Program
{
    static void Swap(ref int x, ref int y)
    {
        int temp = x;
        x = y;
        y = temp;
    }

    static void Main()
    {
        string[] parts = (Console.ReadLine() ?? """").Split(' ');
        int a = int.Parse(parts[0]);
        int b = int.Parse(parts[1]);
        Console.WriteLine($""a={a} b={b}"");
        Swap(ref a, ref b);
        Console.WriteLine($""a={a} b={b}"");
    }
}",0,True,3 8,"a=3 b=8
a=8 b=3"
CSD403,TQC,ref 參數交換兩數,"撰寫方法 Swap，使用 ref 參數交換兩個整數變數的值，並輸出交換前後的結果。

輸入說明：一行，兩個以空白分隔的整數 a b。
輸出說明：兩行，第一行為交換前的「a=X b=Y」，第二行為交換後的「a=X b=Y」。",2,Active,C#,"using System;

class Program
{
    static void Swap(ref int x, ref int y)
    {
        int temp = x;
        x = y;
        y = temp;
    }

    static void Main()
    {
        string[] parts = (Console.ReadLine() ?? """").Split(' ');
        int a = int.Parse(parts[0]);
        int b = int.Parse(parts[1]);
        Console.WriteLine($""a={a} b={b}"");
        Swap(ref a, ref b);
        Console.WriteLine($""a={a} b={b}"");
    }
}",1,True,-1 5,"a=-1 b=5
a=5 b=-1"
CSD404,TQC,遞迴方法計算階乘,"撰寫遞迴方法 Factorial，計算並輸出 n 的階乘。

輸入說明：一行整數 n（0 <= n <= 15）。
輸出說明：一行，n! 的計算結果。",2,Active,C#,"using System;

class Program
{
    static long Factorial(int n)
    {
        if (n <= 1) return 1;
        return n * Factorial(n - 1);
    }

    static void Main()
    {
        int n = int.Parse(Console.ReadLine() ?? ""0"");
        Console.WriteLine(Factorial(n));
    }
}",0,True,6,720
CSD404,TQC,遞迴方法計算階乘,"撰寫遞迴方法 Factorial，計算並輸出 n 的階乘。

輸入說明：一行整數 n（0 <= n <= 15）。
輸出說明：一行，n! 的計算結果。",2,Active,C#,"using System;

class Program
{
    static long Factorial(int n)
    {
        if (n <= 1) return 1;
        return n * Factorial(n - 1);
    }

    static void Main()
    {
        int n = int.Parse(Console.ReadLine() ?? ""0"");
        Console.WriteLine(Factorial(n));
    }
}",1,True,0,1
CSD405,TQC,學生成績類別,"定義 Student 類別，包含屬性 Name（字串）與 Score（整數），以及方法 GetLevel() 依 Score 回傳等第（>=90 為 A，>=80 為 B，>=70 為 C，其餘為 D）。輸入姓名與分數建立物件並輸出結果。

輸入說明：第一行為姓名；第二行為分數（整數）。
輸出說明：一行，格式為「姓名: 分數分 (等第)」。",2,Active,C#,"using System;

class Student
{
    public string Name { get; set; }
    public int Score { get; set; }

    public Student(string name, int score)
    {
        Name = name;
        Score = score;
    }

    public string GetLevel()
    {
        if (Score >= 90) return ""A"";
        if (Score >= 80) return ""B"";
        if (Score >= 70) return ""C"";
        return ""D"";
    }
}

class Program
{
    static void Main()
    {
        string name = Console.ReadLine() ?? """";
        int score = int.Parse(Console.ReadLine() ?? ""0"");
        Student s = new Student(name, score);
        Console.WriteLine($""{s.Name}: {s.Score}分 ({s.GetLevel()})"");
    }
}",0,True,"小美
92",小美: 92分 (A)
CSD405,TQC,學生成績類別,"定義 Student 類別，包含屬性 Name（字串）與 Score（整數），以及方法 GetLevel() 依 Score 回傳等第（>=90 為 A，>=80 為 B，>=70 為 C，其餘為 D）。輸入姓名與分數建立物件並輸出結果。

輸入說明：第一行為姓名；第二行為分數（整數）。
輸出說明：一行，格式為「姓名: 分數分 (等第)」。",2,Active,C#,"using System;

class Student
{
    public string Name { get; set; }
    public int Score { get; set; }

    public Student(string name, int score)
    {
        Name = name;
        Score = score;
    }

    public string GetLevel()
    {
        if (Score >= 90) return ""A"";
        if (Score >= 80) return ""B"";
        if (Score >= 70) return ""C"";
        return ""D"";
    }
}

class Program
{
    static void Main()
    {
        string name = Console.ReadLine() ?? """";
        int score = int.Parse(Console.ReadLine() ?? ""0"");
        Student s = new Student(name, score);
        Console.WriteLine($""{s.Name}: {s.Score}分 ({s.GetLevel()})"");
    }
}",1,True,"Tom
65",Tom: 65分 (D)
CSD406,TQC,矩形類別建構子多載,"定義 Rectangle 類別，含屬性 Width、Height。提供兩個建構子：一個接受長寬兩個參數；一個不接受參數，預設長寬皆為 1。並提供方法 GetArea() 與 GetPerimeter() 分別回傳面積與周長。

輸入說明：第一行為整數 mode（1 表示使用雙參數建構子，0 表示使用無參數建構子）；若 mode 為 1，第二行為長與寬（整數，以空白分隔）。
輸出說明：一行，格式為「面積:X 周長:Y」。",2,Active,C#,"using System;

class Rectangle
{
    public int Width { get; set; }
    public int Height { get; set; }

    public Rectangle(int width, int height)
    {
        Width = width;
        Height = height;
    }

    public Rectangle() : this(1, 1)
    {
    }

    public int GetArea()
    {
        return Width * Height;
    }

    public int GetPerimeter()
    {
        return 2 * (Width + Height);
    }
}

class Program
{
    static void Main()
    {
        int mode = int.Parse(Console.ReadLine() ?? ""0"");
        Rectangle r;
        if (mode == 1)
        {
            string[] parts = (Console.ReadLine() ?? """").Split(' ');
            r = new Rectangle(int.Parse(parts[0]), int.Parse(parts[1]));
        }
        else
        {
            r = new Rectangle();
        }
        Console.WriteLine($""面積:{r.GetArea()} 周長:{r.GetPerimeter()}"");
    }
}",0,True,"1
4 6",面積:24 周長:20
CSD406,TQC,矩形類別建構子多載,"定義 Rectangle 類別，含屬性 Width、Height。提供兩個建構子：一個接受長寬兩個參數；一個不接受參數，預設長寬皆為 1。並提供方法 GetArea() 與 GetPerimeter() 分別回傳面積與周長。

輸入說明：第一行為整數 mode（1 表示使用雙參數建構子，0 表示使用無參數建構子）；若 mode 為 1，第二行為長與寬（整數，以空白分隔）。
輸出說明：一行，格式為「面積:X 周長:Y」。",2,Active,C#,"using System;

class Rectangle
{
    public int Width { get; set; }
    public int Height { get; set; }

    public Rectangle(int width, int height)
    {
        Width = width;
        Height = height;
    }

    public Rectangle() : this(1, 1)
    {
    }

    public int GetArea()
    {
        return Width * Height;
    }

    public int GetPerimeter()
    {
        return 2 * (Width + Height);
    }
}

class Program
{
    static void Main()
    {
        int mode = int.Parse(Console.ReadLine() ?? ""0"");
        Rectangle r;
        if (mode == 1)
        {
            string[] parts = (Console.ReadLine() ?? """").Split(' ');
            r = new Rectangle(int.Parse(parts[0]), int.Parse(parts[1]));
        }
        else
        {
            r = new Rectangle();
        }
        Console.WriteLine($""面積:{r.GetArea()} 周長:{r.GetPerimeter()}"");
    }
}",1,True,0,面積:1 周長:4
CSD407,TQC,靜態欄位計數器類別,"定義 Counter 類別，使用靜態欄位 Count 記錄目前已建立的物件個數，每建立一個物件 Count 加一。輸入建立物件的次數 n，輸出建立完成後的 Count 值。

輸入說明：一行整數 n（1 <= n <= 100）。
輸出說明：一行，格式為「目前物件數量:X」。",2,Active,C#,"using System;

class Counter
{
    public static int Count { get; private set; } = 0;

    public Counter()
    {
        Count++;
    }
}

class Program
{
    static void Main()
    {
        int n = int.Parse(Console.ReadLine() ?? ""0"");
        for (int i = 0; i < n; i++)
        {
            new Counter();
        }
        Console.WriteLine($""目前物件數量:{Counter.Count}"");
    }
}",0,True,5,目前物件數量:5
CSD407,TQC,靜態欄位計數器類別,"定義 Counter 類別，使用靜態欄位 Count 記錄目前已建立的物件個數，每建立一個物件 Count 加一。輸入建立物件的次數 n，輸出建立完成後的 Count 值。

輸入說明：一行整數 n（1 <= n <= 100）。
輸出說明：一行，格式為「目前物件數量:X」。",2,Active,C#,"using System;

class Counter
{
    public static int Count { get; private set; } = 0;

    public Counter()
    {
        Count++;
    }
}

class Program
{
    static void Main()
    {
        int n = int.Parse(Console.ReadLine() ?? ""0"");
        for (int i = 0; i < n; i++)
        {
            new Counter();
        }
        Console.WriteLine($""目前物件數量:{Counter.Count}"");
    }
}",1,True,1,目前物件數量:1
CSD408,TQC,方法回傳篩選後陣列,"撰寫方法 FilterEven，接受一個整數陣列，回傳只包含偶數的新陣列（保持原順序）。

輸入說明：一行，n 個以空白分隔的整數。
輸出說明：一行，篩選出的偶數，以空白分隔；若無偶數則輸出空行。",2,Active,C#,"using System;
using System.Linq;

class Program
{
    static int[] FilterEven(int[] arr)
    {
        return arr.Where(x => x % 2 == 0).ToArray();
    }

    static void Main()
    {
        int[] nums = (Console.ReadLine() ?? """").Split(' ', StringSplitOptions.RemoveEmptyEntries)
            .Select(int.Parse).ToArray();
        int[] result = FilterEven(nums);
        Console.WriteLine(string.Join("" "", result));
    }
}",0,True,1 2 3 4 5 6,2 4 6
CSD408,TQC,方法回傳篩選後陣列,"撰寫方法 FilterEven，接受一個整數陣列，回傳只包含偶數的新陣列（保持原順序）。

輸入說明：一行，n 個以空白分隔的整數。
輸出說明：一行，篩選出的偶數，以空白分隔；若無偶數則輸出空行。",2,Active,C#,"using System;
using System.Linq;

class Program
{
    static int[] FilterEven(int[] arr)
    {
        return arr.Where(x => x % 2 == 0).ToArray();
    }

    static void Main()
    {
        int[] nums = (Console.ReadLine() ?? """").Split(' ', StringSplitOptions.RemoveEmptyEntries)
            .Select(int.Parse).ToArray();
        int[] result = FilterEven(nums);
        Console.WriteLine(string.Join("" "", result));
    }
}",1,True,7 9 11 4,4
CSD409,TQC,遞迴計算費氏數列,"撰寫遞迴方法 Fib，計算費氏數列第 n 項（F1=1, F2=1, F(n)=F(n-1)+F(n-2)），並輸出第 1 項到第 n 項。

輸入說明：一行正整數 n（1 <= n <= 25）。
輸出說明：一行，費氏數列前 n 項，以空白分隔。",3,Active,C#,"using System;
using System.Collections.Generic;
using System.Linq;

class Program
{
    static long Fib(int n)
    {
        if (n <= 2) return 1;
        return Fib(n - 1) + Fib(n - 2);
    }

    static void Main()
    {
        int n = int.Parse(Console.ReadLine() ?? ""1"");
        List<long> result = new List<long>();
        for (int i = 1; i <= n; i++)
        {
            result.Add(Fib(i));
        }
        Console.WriteLine(string.Join("" "", result));
    }
}",0,True,8,1 1 2 3 5 8 13 21
